distance_m,amplitude_dB
0.000000000000000000e+00,-3.647641091558976711e+01
1.663294640038631160e-05,-2.860057477129796055e+01
3.326589280077262321e-05,-2.249890375079662874e+01
4.989883920115893143e-05,-2.234607265967996881e+01
6.653178560154524642e-05,-2.785647639176877277e+01
8.316473200193155463e-05,-3.237270527941652887e+01
9.979767840231786285e-05,-3.376523509150091229e+01
1.164306248027041846e-04,-5.186193223315207490e+01
1.330635712030904928e-04,-3.668976860816459862e+01
1.496965176034767875e-04,-3.494246768650523904e+01
1.663294640038631093e-04,-3.025732087071456888e+01
1.829624104042494310e-04,-2.872423795674983893e+01
1.995953568046357257e-04,-2.916918458116954582e+01
2.162283032050220475e-04,-2.873284488031202244e+01
2.328612496054083692e-04,-2.897473511693527115e+01
2.494941960057946639e-04,-3.041336768342698704e+01
2.661271424061809857e-04,-3.248156497525368991e+01
2.827600888065673074e-04,-3.376742989237364156e+01
2.993930352069535750e-04,-3.732451837484352808e+01
3.160259816073398968e-04,-4.460604310096562131e+01
3.326589280077262185e-04,-4.856545781109229409e+01
3.492918744081125403e-04,-5.194444889883477856e+01
3.659248208084988621e-04,-6.857918228853675657e+01
3.825577672088851838e-04,-5.759404593803174777e+01
3.991907136092714514e-04,-6.212771782422598221e+01
4.158236600096577732e-04,-5.549192796582062925e+01
4.324566064100440949e-04,-5.420092536621232426e+01
4.490895528104304167e-04,-5.973477140671563745e+01
4.657224992108167385e-04,-6.335468404849440560e+01
4.823554456112030060e-04,-5.823131793866653538e+01
4.989883920115893278e-04,-5.856572924032172978e+01
5.156213384119755954e-04,-6.613417053916073485e+01
5.322542848123619713e-04,-5.675534182049343457e+01
5.488872312127482389e-04,-5.606093614957445936e+01
5.655201776131346149e-04,-5.784045008334206983e+01
5.821531240135208824e-04,-5.342520628455154963e+01
5.987860704139071500e-04,-5.078698659326957454e+01
6.154190168142935260e-04,-4.827048712892450055e+01
6.320519632146797935e-04,-4.752232686877788126e+01
6.486849096150661695e-04,-4.783817046723608257e+01
6.653178560154524371e-04,-4.810176334522382291e+01
6.819508024158388131e-04,-4.772340527497861729e+01
6.985837488162250806e-04,-4.708139974481767354e+01
7.152166952166113482e-04,-4.698362378774241677e+01
7.318496416169977242e-04,-4.640719746758600195e+01
7.484825880173839917e-04,-4.656434272028772625e+01
7.651155344177703677e-04,-4.810571196612016109e+01
7.817484808181566353e-04,-5.037497121250324028e+01
7.983814272185429028e-04,-5.388054081982826204e+01
8.150143736189292788e-04,-6.060481771130363171e+01
8.316473200193155463e-04,-6.049915846039426981e+01
8.482802664197019223e-04,-5.963699345333887436e+01
8.649132128200881899e-04,-6.395097331480126712e+01
8.815461592204744574e-04,-7.520948287615985350e+01
8.981791056208608334e-04,-6.112261613530731097e+01
9.148120520212471010e-04,-5.672821204643766180e+01
9.314449984216334770e-04,-5.931766100516554729e+01
9.480779448220197445e-04,-6.259162512371341336e+01
9.647108912224060121e-04,-6.407299462620180464e+01
9.813438376227922796e-04,-7.273899861168244740e+01
9.979767840231786556e-04,-6.669965002494295447e+01
1.014609730423565032e-03,-5.932259491702568255e+01
1.031242676823951191e-03,-5.614163979961867312e+01
1.047875623224337567e-03,-5.751360931108314389e+01
1.064508569624723943e-03,-5.489096352322241756e+01
1.081141516025110319e-03,-5.008880821835206376e+01
1.097774462425496478e-03,-4.814123825194097606e+01
1.114407408825882854e-03,-4.911611811439107811e+01
1.131040355226269230e-03,-5.259223785211263191e+01
1.147673301626655389e-03,-5.840277695431657889e+01
1.164306248027041765e-03,-5.771559372301019408e+01
1.180939194427428141e-03,-5.565449199624337950e+01
1.197572140827814300e-03,-5.862867715921743184e+01
1.214205087228200676e-03,-6.061326335137902532e+01
1.230838033628587052e-03,-5.864411865874362917e+01
1.247470980028973428e-03,-6.207735886754191768e+01
1.264103926429359587e-03,-5.703762259955014002e+01
1.280736872829745963e-03,-5.169548993567006789e+01
1.297369819230132339e-03,-5.030919396022799361e+01
1.314002765630518498e-03,-5.250567934693979311e+01
1.330635712030904874e-03,-5.692256645816102889e+01
1.347268658431291250e-03,-5.979069535194285123e+01
1.363901604831677626e-03,-5.991932295268122033e+01
1.380534551232063785e-03,-6.203114933331548286e+01
1.397167497632450161e-03,-8.438154911956864623e+01
1.413800444032836537e-03,-6.135465462583616159e+01
1.430433390433222696e-03,-6.064058145916976628e+01
1.447066336833609072e-03,-6.024905326068099498e+01
1.463699283233995448e-03,-5.837492256884007702e+01
1.480332229634381607e-03,-5.876372358079375857e+01
1.496965176034767983e-03,-6.108207154804568972e+01
1.513598122435154359e-03,-5.968259875847032703e+01
1.530231068835540735e-03,-5.803118507181989116e+01
1.546864015235926895e-03,-5.754384655231718426e+01
1.563496961636313271e-03,-6.071345662301273194e+01
1.580129908036699646e-03,-7.199377629514043520e+01
1.596762854437085806e-03,-6.209174127232927276e+01
1.613395800837472182e-03,-6.262127954516227391e+01
1.630028747237858558e-03,-5.861341074553693886e+01
1.646661693638244717e-03,-5.733907563281977104e+01
1.663294640038631093e-03,-6.327269133415238400e+01
1.679927586439017469e-03,-6.831659039463271199e+01
1.696560532839403845e-03,-8.117236442381343409e+01
1.713193479239790004e-03,-6.827760238883202248e+01
1.729826425640176380e-03,-6.369986935045663046e+01
1.746459372040562756e-03,-6.129581391857599471e+01
1.763092318440948915e-03,-5.892087364139041483e+01
1.779725264841335291e-03,-5.645299703896385068e+01
1.796358211241721667e-03,-5.809148782249599918e+01
1.812991157642107826e-03,-6.386120464522978324e+01
1.829624104042494202e-03,-6.474630740908077087e+01
1.846257050442880578e-03,-6.408570171620935696e+01
1.862889996843266954e-03,-6.039276971369798730e+01
1.879522943243653113e-03,-6.034723833992732978e+01
1.896155889644039489e-03,-6.304451272016949304e+01
1.912788836044425865e-03,-6.200999469929033836e+01
1.929421782444812024e-03,-5.930904603158431598e+01
1.946054728845198400e-03,-5.944857667766626008e+01
1.962687675245584559e-03,-6.304441688381984932e+01
1.979320621645970935e-03,-6.602680594736577291e+01
1.995953568046357311e-03,-5.828333542908787734e+01
2.012586514446743687e-03,-5.822559387946646581e+01
2.029219460847130063e-03,-6.448475583676955125e+01
2.045852407247516439e-03,-6.608767679180063226e+01
2.062485353647902381e-03,-5.833179764295343972e+01
2.079118300048288757e-03,-5.487230584751270612e+01
2.095751246448675133e-03,-5.585169810150853209e+01
2.112384192849061509e-03,-5.660855734362706926e+01
2.129017139249447885e-03,-5.724067692124699391e+01
2.145650085649834261e-03,-6.061381047383622445e+01
2.162283032050220637e-03,-7.910212068952932896e+01
2.178915978450606580e-03,-6.295980906556334133e+01
2.195548924850992956e-03,-6.394831165573944531e+01
2.212181871251379332e-03,-7.315105786971528801e+01
2.228814817651765708e-03,-6.886723278110105184e+01
2.245447764052152084e-03,-7.566308442689366132e+01
2.262080710452538460e-03,-6.997986665488515712e+01
2.278713656852924836e-03,-6.765007712786302818e+01
2.295346603253310778e-03,-9.344822997861822955e+01
2.311979549653697154e-03,-6.034027783799007949e+01
2.328612496054083530e-03,-5.620896270763222446e+01
2.345245442454469906e-03,-5.845481012067151028e+01
2.361878388854856282e-03,-6.625656175814523863e+01
2.378511335255242658e-03,-6.378673562718667966e+01
2.395144281655628600e-03,-5.832902408884304890e+01
2.411777228056014976e-03,-5.741706258062456669e+01
2.428410174456401352e-03,-6.040099150805367145e+01
2.445043120856787728e-03,-6.357904824921192954e+01
2.461676067257174104e-03,-6.526436915844128350e+01
2.478309013657560480e-03,-5.950114839174012360e+01
2.494941960057946856e-03,-5.656797517552637089e+01
2.511574906458332798e-03,-5.558371468355774425e+01
2.528207852858719174e-03,-5.971031939050349280e+01
2.544840799259105550e-03,-6.288209787131550854e+01
2.561473745659491926e-03,-6.188420811771365493e+01
2.578106692059878302e-03,-6.030618953301261342e+01
2.594739638460264678e-03,-6.236656058380626177e+01
2.611372584860651054e-03,-6.353419822372018899e+01
2.628005531261036996e-03,-6.116658859546078730e+01
2.644638477661423372e-03,-5.987528557737930868e+01
2.661271424061809748e-03,-5.757511930176309534e+01
2.677904370462196124e-03,-5.728494794305010629e+01
2.694537316862582500e-03,-5.738354527601092769e+01
2.711170263262968876e-03,-5.740231655317953141e+01
2.727803209663355252e-03,-5.728960491165774727e+01
2.744436156063741195e-03,-5.690088625138618283e+01
2.761069102464127571e-03,-4.945733998478719684e+01
2.777702048864513946e-03,-4.202159438989979634e+01
2.794334995264900322e-03,-4.018981896129052700e+01
2.810967941665286698e-03,-4.484950665656665336e+01
2.827600888065673074e-03,-6.060366388747215893e+01
2.844233834466059017e-03,-6.251967834270246271e+01
2.860866780866445393e-03,-5.439164942693917482e+01
2.877499727266831769e-03,-4.895948116884939338e+01
2.894132673667218145e-03,-4.781692712339495444e+01
2.910765620067604521e-03,-5.092541382839027619e+01
2.927398566467990897e-03,-5.560258236577433877e+01
2.944031512868377273e-03,-5.676811504839756140e+01
2.960664459268763215e-03,-5.579087250744930770e+01
2.977297405669149591e-03,-5.606444089842014478e+01
2.993930352069535967e-03,-5.907116279804733949e+01
3.010563298469922343e-03,-6.066037285622690689e+01
