distance_m,amplitude_dB,residual_dB
1.627380553903274435e-02,-6.997949557129398102e+01,-6.997949742715266552e+01
1.629039453550474789e-02,-6.848704303024085505e+01,-6.848703574919707648e+01
1.630698353197674796e-02,-7.120830719418204069e+01,-7.120832151553449307e+01
1.632357252844874804e-02,-7.232891681471873824e+01,-7.232889295839410693e+01
1.634016152492074811e-02,-6.816087985506666769e+01,-6.816089487156345683e+01
1.635675052139274818e-02,-6.959334924739447104e+01,-6.959333160581016386e+01
1.637333951786475172e-02,-8.065027079846232994e+01,-8.065026725354249493e+01
1.638992851433675180e-02,-7.038643821342903095e+01,-7.038645718480660207e+01
1.640651751080875187e-02,-6.882350551448536180e+01,-6.882348942014451154e+01
1.642310650728075194e-02,-7.207282658803148934e+01,-7.207284932675938194e+01
1.643969550375275201e-02,-8.477024659829706366e+01,-8.477014490594794438e+01
1.645628450022475556e-02,-8.303238246157494018e+01,-8.303232209311002521e+01
1.647287349669675563e-02,-7.878823496254030090e+01,-7.878823171465801067e+01
1.648946249316875570e-02,-6.820844767691647803e+01,-6.820845533289610785e+01
1.650605148964075578e-02,-6.643445667342245997e+01,-6.643444876614151440e+01
1.652264048611275585e-02,-6.977608259995901108e+01,-6.977609574220583966e+01
1.653922948258475939e-02,-7.584493384482109946e+01,-7.584490624888283605e+01
1.655581847905675946e-02,-8.362598626418244407e+01,-8.362601178461369500e+01
1.657240747552875954e-02,-7.804239404293393534e+01,-7.804243844871452040e+01
1.658899647200075961e-02,-7.482266394536638643e+01,-7.482263244608753894e+01
1.660558546847275968e-02,-7.492144359115613383e+01,-7.492145531424766602e+01
1.662217446494476322e-02,-7.840552297291924333e+01,-7.840555280127669846e+01
1.663876346141676330e-02,-7.102167570050069401e+01,-7.102166387160637839e+01
1.665535245788876337e-02,-6.471273161587357947e+01,-6.471273549980404027e+01
1.667194145436076344e-02,-6.389696627290397402e+01,-6.389696465744727050e+01
1.668853045083276351e-02,-6.370315522024404231e+01,-6.370315419223776132e+01
1.670511944730476706e-02,-6.255471865685021271e+01,-6.255471878493597160e+01
1.672170844377676713e-02,-6.237745462120517459e+01,-6.237745600815902947e+01
1.673829744024876720e-02,-6.614000508368503972e+01,-6.614000206294302586e+01
1.675488643672076727e-02,-7.677984359656817048e+01,-7.677985637973750954e+01
1.677147543319276735e-02,-8.851729371028901028e+01,-8.851729108929704637e+01
1.678806442966477089e-02,-7.991540619418893243e+01,-7.991535258471280656e+01
1.680465342613677096e-02,-6.860694188999431731e+01,-6.860695740589017078e+01
1.682124242260877103e-02,-6.431580945579761988e+01,-6.431580036904915687e+01
1.683783141908077111e-02,-6.677442797110374784e+01,-6.677443837430364226e+01
1.685442041555277118e-02,-7.149267584530578290e+01,-7.149267267827079309e+01
1.687100941202477472e-02,-7.319231080209179652e+01,-7.319231364574665122e+01
1.688759840849677479e-02,-7.076235613637545896e+01,-7.076233812961478975e+01
1.690418740496877487e-02,-6.739472644194633233e+01,-6.739474020654238018e+01
1.692077640144077494e-02,-6.683428775473049654e+01,-6.683427572642364112e+01
1.693736539791277501e-02,-6.719948825798890368e+01,-6.719950072470726354e+01
1.695395439438477855e-02,-6.841052952002667098e+01,-6.841051419822993296e+01
1.697054339085677863e-02,-6.739372344509354207e+01,-6.739372975122304865e+01
1.698713238732877870e-02,-6.446746065767071343e+01,-6.446745999695481544e+01
1.700372138380077877e-02,-6.555402751079574841e+01,-6.555402977295095468e+01
1.702031038027277884e-02,-6.913917082159370864e+01,-6.913916108601168276e+01
1.703689937674478239e-02,-7.463264950072235138e+01,-7.463266727262268319e+01
1.705348837321678246e-02,-7.681893617756276171e+01,-7.681896951960746378e+01
1.707007736968878253e-02,-7.142026223347710356e+01,-7.142024046063583853e+01
1.708666636616078260e-02,-7.445209057651246098e+01,-7.445212086496538006e+01
1.710325536263278268e-02,-7.738568951060484835e+01,-7.738568927468722336e+01
1.711984435910478622e-02,-7.249118047102065532e+01,-7.249117568877679219e+01
1.713643335557678629e-02,-7.475614529347927828e+01,-7.475614733506623111e+01
1.715302235204878636e-02,-9.419270590608370242e+01,-9.419298467888702930e+01
1.716961134852078644e-02,-7.701011396628578609e+01,-7.701010338346412709e+01
1.718620034499278651e-02,-7.229536259933696840e+01,-7.229536445090289476e+01
1.720278934146479005e-02,-6.863703989108059034e+01,-6.863704342451693208e+01
1.721937833793679012e-02,-6.714987443678082002e+01,-6.714986839895256310e+01
1.723596733440879020e-02,-7.513685067164659870e+01,-7.513686696641735807e+01
1.725255633088079027e-02,-7.355320955752382872e+01,-7.355322935640570847e+01
1.726914532735279034e-02,-7.516699779235663925e+01,-7.516697151139494792e+01
1.728573432382479388e-02,-7.515574799420181762e+01,-7.515572011563490662e+01
1.730232332029679396e-02,-6.677249183276389033e+01,-6.677250382320758604e+01
1.731891231676879403e-02,-6.693825420369405776e+01,-6.693824132116839110e+01
1.733550131324079410e-02,-7.425825858360846610e+01,-7.425828460167751643e+01
1.735209030971279417e-02,-7.202358372318343527e+01,-7.202360101525269442e+01
1.736867930618479772e-02,-6.799950387594043377e+01,-6.799948934268148548e+01
1.738526830265679779e-02,-7.168262512947640630e+01,-7.168264725104560853e+01
1.740185729912879786e-02,-7.592344726738052429e+01,-7.592347731393616073e+01
1.741844629560079794e-02,-6.756154940333453851e+01,-6.756153536642716517e+01
1.743503529207279801e-02,-6.586524764542988919e+01,-6.586525825448789817e+01
1.745162428854479808e-02,-6.682167735070709114e+01,-6.682166905136918444e+01
1.746821328501680162e-02,-6.967089067857716600e+01,-6.967089120690084769e+01
1.748480228148880170e-02,-7.129635880725130903e+01,-7.129637491269348004e+01
1.750139127796080177e-02,-7.141030326272384343e+01,-7.141028270239716846e+01
1.751798027443280184e-02,-7.438797494348611394e+01,-7.438799788626744203e+01
1.753456927090480191e-02,-7.719592439210254042e+01,-7.719593368604313355e+01
1.755115826737680546e-02,-8.025722531205093446e+01,-8.025716523367476896e+01
1.756774726384880553e-02,-7.324951269496152406e+01,-7.324951094154546638e+01
1.758433626032080560e-02,-6.828665525745499565e+01,-6.828666036478962553e+01
1.760092525679280567e-02,-6.738764868690117282e+01,-6.738764540948857018e+01
1.761751425326480575e-02,-7.079905706842492918e+01,-7.079906204884997578e+01
1.763410324973680929e-02,-7.353949770324659596e+01,-7.353947041109995553e+01
1.765069224620880936e-02,-6.870849668090036744e+01,-6.870851253617934162e+01
1.766728124268080943e-02,-7.083127227638814816e+01,-7.083125777006729606e+01
1.768387023915280951e-02,-7.444488285866790989e+01,-7.444486255193930901e+01
1.770045923562480958e-02,-7.273562559082131429e+01,-7.273565090628858343e+01
1.771704823209681312e-02,-7.099217999264087098e+01,-7.099216315047439707e+01
1.773363722856881319e-02,-6.790049366826752930e+01,-6.790050553671896694e+01
1.775022622504081327e-02,-6.838571576019346310e+01,-6.838570128396814596e+01
1.776681522151281334e-02,-7.431105563019146132e+01,-7.431108576065251725e+01
1.778340421798481341e-02,-7.232855866486515595e+01,-7.232854053222968105e+01
1.779999321445681695e-02,-6.532441802330959035e+01,-6.532442761001600218e+01
1.781658221092881703e-02,-6.369105238682148240e+01,-6.369104375114031313e+01
1.783317120740081710e-02,-6.643358560996966844e+01,-6.643359772584879863e+01
1.784976020387281717e-02,-6.777331633526236487e+01,-6.777330630927832544e+01
1.786634920034481724e-02,-7.071171546189822266e+01,-7.071173081978773212e+01
1.788293819681682079e-02,-7.049868406078803673e+01,-7.049866440480582241e+01
1.789952719328882086e-02,-6.835538848988336724e+01,-6.835540368735712491e+01
1.791611618976082093e-02,-6.808558489945139058e+01,-6.808557520519346440e+01
1.793270518623282100e-02,-6.692230725313009998e+01,-6.692230874079500325e+01
1.794929418270482108e-02,-6.545274749166429729e+01,-6.545274946648279979e+01
1.796588317917682462e-02,-6.613389376162464828e+01,-6.613388800392817757e+01
1.798247217564882469e-02,-6.717940415948072541e+01,-6.717941612731942769e+01
1.799906117212082476e-02,-6.666661375304065018e+01,-6.666660108906933146e+01
1.801565016859282484e-02,-6.699563011238279842e+01,-6.699564262352782862e+01
1.803223916506482491e-02,-6.650905269453248536e+01,-6.650904036756843141e+01
1.804882816153682845e-02,-6.433860834466709377e+01,-6.433861772962798398e+01
1.806541715800882852e-02,-6.790537602696107911e+01,-6.790536263531636507e+01
1.808200615448082860e-02,-8.031630216546281531e+01,-8.031625663309931440e+01
1.809859515095282867e-02,-7.586836033435037052e+01,-7.586839558744307510e+01
1.811518414742482874e-02,-8.077909890903745804e+01,-8.077913644113641567e+01
1.813177314389683228e-02,-7.096053186006655267e+01,-7.096052383461244517e+01
1.814836214036883236e-02,-6.617778361143807331e+01,-6.617778295040734804e+01
1.816495113684083243e-02,-6.553410631991457080e+01,-6.553410911405107697e+01
1.818154013331283250e-02,-6.633353446734967918e+01,-6.633353103811819551e+01
1.819812912978483257e-02,-6.522739954499238024e+01,-6.522740013961553984e+01
1.821471812625683612e-02,-6.321000555796015874e+01,-6.321000801960526871e+01
1.823130712272883619e-02,-6.348138852397512011e+01,-6.348138524944681649e+01
1.824789611920083626e-02,-6.702863216892582443e+01,-6.702862690414363556e+01
1.826448511567283634e-02,-6.271299463481562242e+01,-6.271300230799447206e+01
1.828107411214483641e-02,-6.247124249969992604e+01,-6.247123508852723006e+01
1.829766310861683995e-02,-6.774354377398552174e+01,-6.774355543612144004e+01
1.831425210508884002e-02,-7.317966410242041775e+01,-7.317963734884544635e+01
1.833084110156084010e-02,-6.515748510785485337e+01,-6.515749530456548655e+01
1.834743009803284017e-02,-6.313958471922483540e+01,-6.313957628215331397e+01
1.836401909450484024e-02,-6.884244012355995324e+01,-6.884245529506208072e+01
1.838060809097684378e-02,-7.226682432575114490e+01,-7.226684250416978728e+01
1.839719708744884386e-02,-6.796082387735010855e+01,-6.796081224630607664e+01
1.841378608392084393e-02,-6.820131811776550990e+01,-6.820132003092857076e+01
1.843037508039284400e-02,-6.501768349398506075e+01,-6.501768841613571226e+01
1.844696407686484407e-02,-6.374046327261219602e+01,-6.374045813876964672e+01
1.846355307333684762e-02,-6.622239431015454159e+01,-6.622239995792023137e+01
1.848014206980884769e-02,-7.226785165014597112e+01,-7.226784746701579820e+01
1.849673106628084776e-02,-7.506228568108126353e+01,-7.506230469107018166e+01
1.851332006275284783e-02,-7.003711882938345923e+01,-7.003710097836292903e+01
1.852990905922484791e-02,-6.952202854983100622e+01,-6.952204571870512950e+01
1.854649805569685145e-02,-7.031806205513265695e+01,-7.031804566314929161e+01
1.856308705216885152e-02,-7.072456893175791492e+01,-7.072458912532424335e+01
1.857967604864085159e-02,-6.999800278499637329e+01,-6.999798791428199252e+01
1.859626504511285167e-02,-7.186997958676174392e+01,-7.186998674311584523e+01
1.861285404158485174e-02,-6.810056075696040523e+01,-6.810056239083239404e+01
1.862944303805685528e-02,-6.446663554950887942e+01,-6.446663282128565697e+01
1.864603203452885535e-02,-6.452992262737537033e+01,-6.452992835806740857e+01
1.866262103100085543e-02,-6.666017938553127919e+01,-6.666016865481505249e+01
1.867921002747285550e-02,-7.320299737696547027e+01,-7.320302161012108400e+01
1.869579902394485557e-02,-7.649795245247543107e+01,-7.649798214823191245e+01
1.871238802041685911e-02,-6.783851133626976093e+01,-6.783850188188034736e+01
1.872897701688885919e-02,-6.700138013405344850e+01,-6.700138615368159378e+01
1.874556601336085926e-02,-6.935018299510642237e+01,-6.935018159760785750e+01
1.876215500983285933e-02,-7.238254837928181473e+01,-7.238252397377686975e+01
1.877874400630485940e-02,-6.609789096677268105e+01,-6.609789968810345329e+01
1.879533300277686295e-02,-6.782658763224837628e+01,-6.782657753065146267e+01
1.881192199924886302e-02,-7.157562920958331176e+01,-7.157565130267906284e+01
1.882851099572086309e-02,-7.118839628549312692e+01,-7.118838685061507476e+01
1.884509999219286316e-02,-6.912025323532516552e+01,-6.912024098997891031e+01
1.886168898866486324e-02,-6.569683017550590876e+01,-6.569684094753861814e+01
1.887827798513686678e-02,-6.783126756737038932e+01,-6.783125368027783963e+01
1.889486698160886685e-02,-7.438130248988117899e+01,-7.438133143705579187e+01
1.891145597808086692e-02,-7.377237237257739366e+01,-7.377234488498986309e+01
1.892804497455286700e-02,-7.018828872096379712e+01,-7.018830519180247052e+01
1.894463397102486707e-02,-7.699380794758852176e+01,-7.699377624182741897e+01
1.896122296749687061e-02,-8.503338805489718766e+01,-8.503328500748116880e+01
1.897781196396887068e-02,-8.302011785571514224e+01,-8.302009211311870729e+01
1.899440096044087076e-02,-6.988486643445970969e+01,-6.988488209797856143e+01
1.901098995691287083e-02,-6.544285164490869988e+01,-6.544284166622733778e+01
1.902757895338487090e-02,-6.623763500498434098e+01,-6.623764550614694713e+01
1.904416794985687444e-02,-6.936736152501838149e+01,-6.936735299281787093e+01
1.906075694632887452e-02,-6.827176594279623600e+01,-6.827176841942976182e+01
1.907734594280087459e-02,-6.934539751893080961e+01,-6.934538391998344764e+01
1.909393493927287466e-02,-6.427095387152320427e+01,-6.427096306453105967e+01
1.911052393574487474e-02,-6.254881187254493824e+01,-6.254880515248613904e+01
1.912711293221687828e-02,-6.733134319544906532e+01,-6.733135368493178419e+01
1.914370192868887835e-02,-8.041299522194363192e+01,-8.041293615572898545e+01
1.916029092516087842e-02,-7.119665863472421563e+01,-7.119666813574417574e+01
1.917687992163287850e-02,-7.215846716022974761e+01,-7.215845592996365099e+01
1.919346891810487857e-02,-7.801138174141300397e+01,-7.801137279418647097e+01
1.921005791457688211e-02,-7.730518611503035231e+01,-7.730522014653988094e+01
1.922664691104888218e-02,-8.342870553156575397e+01,-8.342862903766571492e+01
1.924323590752088226e-02,-7.645549686514534926e+01,-7.645547742769421973e+01
1.925982490399288233e-02,-7.497608303344091496e+01,-7.497610844267484254e+01
1.927641390046488240e-02,-7.676963707390038394e+01,-7.676963426838858595e+01
1.929300289693688247e-02,-7.244005369048119292e+01,-7.244003512181748761e+01
1.930959189340888602e-02,-7.156362120548115513e+01,-7.156364343184607435e+01
1.932618088988088609e-02,-6.943701763268836658e+01,-6.943700259093419902e+01
1.934276988635288616e-02,-6.724468298336292094e+01,-6.724469619358825412e+01
1.935935888282488623e-02,-6.481863401895138566e+01,-6.481862401598854717e+01
1.937594787929688631e-02,-6.571796156796908406e+01,-6.571797170125715581e+01
1.939253687576888985e-02,-7.310715347007334231e+01,-7.310712921000055076e+01
1.940912587224088992e-02,-7.233243175441539563e+01,-7.233243298348997996e+01
1.942571486871288999e-02,-6.763182386483276787e+01,-6.763182575994778745e+01
1.944230386518489007e-02,-7.993733664840750919e+01,-7.993730560459567869e+01
1.945889286165689014e-02,-6.785167848354181785e+01,-6.785168037965627263e+01
1.947548185812889368e-02,-6.524379048016102445e+01,-6.524378702629886106e+01
1.949207085460089375e-02,-6.506558795991496424e+01,-6.506559587565371316e+01
1.950865985107289383e-02,-6.409700929688278848e+01,-6.409700078628398501e+01
1.952524884754489390e-02,-6.612629082433548433e+01,-6.612630150818398533e+01
1.954183784401689397e-02,-7.399550884777490012e+01,-7.399548222828971689e+01
1.955842684048889751e-02,-8.165515588497486021e+01,-8.165512065890774807e+01
1.957501583696089759e-02,-7.144752691887822493e+01,-7.144754827630166005e+01
1.959160483343289766e-02,-6.599761469672193925e+01,-6.599760335468397443e+01
1.960819382990489773e-02,-6.404495613778883012e+01,-6.404496409090224063e+01
1.962478282637689780e-02,-6.482271675638800446e+01,-6.482270984689407101e+01
1.964137182284890135e-02,-6.643323720325720672e+01,-6.643324242470367835e+01
1.965796081932090142e-02,-6.826033101301396755e+01,-6.826033295574166004e+01
1.967454981579290149e-02,-6.982282055047102176e+01,-6.982280353618914148e+01
1.969113881226490156e-02,-6.773657500392006625e+01,-6.773658439124301367e+01
1.970772780873690164e-02,-6.580302947657935420e+01,-6.580302816457833615e+01
1.972431680520890518e-02,-6.804234310437534816e+01,-6.804234507558932421e+01
1.974090580168090525e-02,-6.895213966508195824e+01,-6.895212897219201409e+01
1.975749479815290532e-02,-6.896663033801101506e+01,-6.896664122283704046e+01
1.977408379462490540e-02,-7.379761675070430726e+01,-7.379762335151147568e+01
1.979067279109690547e-02,-7.117087246015793767e+01,-7.117085124014165842e+01
1.980726178756890901e-02,-7.389319704382479870e+01,-7.389321349777102910e+01
1.982385078404090908e-02,-6.962989866368486958e+01,-6.962991203111248240e+01
1.984043978051290916e-02,-6.797227645788905193e+01,-6.797226349273076096e+01
1.985702877698490923e-02,-7.176140452079850718e+01,-7.176142412456353270e+01
1.987361777345690930e-02,-7.473772350504771111e+01,-7.473769578357951104e+01
1.989020676992891284e-02,-7.156871113973257081e+01,-7.156872305890580321e+01
1.990679576640091292e-02,-7.420357322402176692e+01,-7.420354433751630552e+01
1.992338476287291299e-02,-6.854315042706262773e+01,-6.854316607372604153e+01
1.993997375934491306e-02,-6.647918815293654404e+01,-6.647917593916500323e+01
1.995656275581691314e-02,-6.673358394082202949e+01,-6.673359588508088791e+01
1.997315175228891668e-02,-6.645913802964116712e+01,-6.645912675682866677e+01
1.998974074876091675e-02,-6.731476207761004105e+01,-6.731477320535846331e+01
2.000632974523291682e-02,-7.151249824339819838e+01,-7.151248890797791091e+01
2.002291874170491690e-02,-7.684131386448528644e+01,-7.684129478790842427e+01
2.003950773817691697e-02,-8.180325177360836619e+01,-8.180332400842564766e+01
2.005609673464892051e-02,-7.817519536233605493e+01,-7.817516412213495869e+01
2.007268573112092058e-02,-6.979935341848252506e+01,-6.979936231204095520e+01
2.008927472759292066e-02,-6.555502592423637509e+01,-6.555502217396421827e+01
2.010586372406492073e-02,-6.576279351864259581e+01,-6.576279515984421664e+01
2.012245272053692080e-02,-6.842397002090530123e+01,-6.842397166997572810e+01
2.013904171700892434e-02,-6.918865455945086751e+01,-6.918864752345203328e+01
2.015563071348092442e-02,-6.616940166373568388e+01,-6.616940874171865516e+01
2.017221970995292449e-02,-6.502833306042953154e+01,-6.502832667926585941e+01
2.018880870642492456e-02,-6.893383756288304198e+01,-6.893384537960739067e+01
2.020539770289692463e-02,-7.587409219911266689e+01,-7.587409738179287899e+01
2.022198669936892818e-02,-8.274705638010864561e+01,-8.274699930755625132e+01
2.023857569584092825e-02,-8.023326655315393907e+01,-8.023326568672956682e+01
2.025516469231292832e-02,-7.189816252359446480e+01,-7.189815930458009063e+01
2.027175368878492839e-02,-6.899471002393785568e+01,-6.899471783742693276e+01
2.028834268525692847e-02,-7.033932792867251749e+01,-7.033931664769698955e+01
2.030493168172893201e-02,-7.885673189359582125e+01,-7.885673916215095858e+01
2.032152067820093208e-02,-7.659919205086067961e+01,-7.659921833356511911e+01
2.033810967467293215e-02,-6.984624516661885707e+01,-6.984624429398091650e+01
2.035469867114493223e-02,-6.612895822027718395e+01,-6.612895061468658753e+01
2.037128766761693230e-02,-6.343667616026267808e+01,-6.343668479000968574e+01
2.038787666408893584e-02,-6.465532418466546005e+01,-6.465531425896008955e+01
2.040446566056093591e-02,-7.715365122438231538e+01,-7.715369163254605667e+01
2.042105465703293599e-02,-7.231081288957145148e+01,-7.231082716426010393e+01
2.043764365350493606e-02,-7.373497638908267504e+01,-7.373494806790000666e+01
2.045423264997693613e-02,-6.685645457151051119e+01,-6.685646555540641600e+01
2.047082164644893967e-02,-6.458080021941289317e+01,-6.458079063005777698e+01
2.048741064292093975e-02,-6.692536451562018840e+01,-6.692537692753010958e+01
2.050399963939293982e-02,-7.092056548412166705e+01,-7.092055630978978797e+01
2.052058863586493989e-02,-7.909712545977708942e+01,-7.909711574010100321e+01
2.053717763233693996e-02,-8.133826087471467758e+01,-8.133828787656348425e+01
2.055376662880894351e-02,-7.563277888922092984e+01,-7.563278381604695255e+01
2.057035562528094358e-02,-7.025196340740254186e+01,-7.025194616127032532e+01
2.058694462175294365e-02,-6.537175424788975420e+01,-6.537176515827289336e+01
2.060353361822494372e-02,-6.788667026889291378e+01,-6.788665574610513431e+01
2.062012261469694380e-02,-7.730662365100663180e+01,-7.730665399336277233e+01
2.063671161116894734e-02,-7.516200360668082681e+01,-7.516197888445827857e+01
2.065330060764094741e-02,-6.858540227108228748e+01,-6.858541773612401471e+01
2.066988960411294748e-02,-6.647190862775114795e+01,-6.647189909703618582e+01
2.068647860058494756e-02,-6.491252219316454841e+01,-6.491252578947462837e+01
2.070306759705694763e-02,-6.281311431148307634e+01,-6.281311159569554547e+01
2.071965659352895117e-02,-6.455390521454175712e+01,-6.455391206303022500e+01
2.073624559000095124e-02,-7.090242607041636802e+01,-7.090240679480724850e+01
2.075283458647295132e-02,-6.978588247022419466e+01,-6.978588190712500250e+01
2.076942358294495139e-02,-7.777910917691816906e+01,-7.777908201612035555e+01
2.078601257941695146e-02,-7.004562028879240643e+01,-7.004563641475625957e+01
2.080260157588895500e-02,-7.150452951134414548e+01,-7.150451221168498250e+01
2.081919057236095508e-02,-7.384387403461448685e+01,-7.384390256006159348e+01
2.083577956883295515e-02,-6.878887411699635379e+01,-6.878885919714380748e+01
2.085236856530495522e-02,-7.179734453084604695e+01,-7.179736736322215052e+01
2.086895756177695530e-02,-7.519697348006563686e+01,-7.519696304902312534e+01
2.088554655824895884e-02,-7.768317849404749609e+01,-7.768314508673898899e+01
2.090213555472095891e-02,-6.929823197237450927e+01,-6.929824829438646816e+01
2.091872455119295898e-02,-6.479756461090003938e+01,-6.479755655772780187e+01
2.093531354766495906e-02,-6.413560463279716828e+01,-6.413560891765871474e+01
2.095190254413695913e-02,-6.741217941746683096e+01,-6.741217816054819423e+01
2.096849154060896267e-02,-7.372626987935370835e+01,-7.372625951589888871e+01
2.098508053708096274e-02,-7.467738057742158730e+01,-7.467738616192211509e+01
2.100166953355296282e-02,-6.979861452150770162e+01,-6.979862665343677008e+01
2.101825853002496289e-02,-6.492476894182749447e+01,-6.492476037544875567e+01
2.103484752649696296e-02,-6.592831912850790843e+01,-6.592832613874065828e+01
2.105143652296896650e-02,-6.821995358540939947e+01,-6.821995917384421659e+01
2.106802551944096658e-02,-6.586049389623700279e+01,-6.586048378456402475e+01
2.108461451591296665e-02,-6.411650621556378837e+01,-6.411651535422640791e+01
2.110120351238496672e-02,-6.443275765155146928e+01,-6.443274803042528731e+01
2.111779250885696679e-02,-6.781446645994667222e+01,-6.781448022967468603e+01
2.113438150532896687e-02,-7.127047626653042300e+01,-7.127046280584170290e+01
2.115097050180097041e-02,-6.778614730146259149e+01,-6.778614993708153236e+01
2.116755949827297048e-02,-6.606961927041712102e+01,-6.606961549667647660e+01
2.118414849474497055e-02,-7.279465176909748436e+01,-7.279466723958562113e+01
2.120073749121697063e-02,-7.156397453788061114e+01,-7.156398471406942008e+01
2.121732648768897070e-02,-6.634669238740465858e+01,-6.634668636913451678e+01
2.123391548416097424e-02,-7.060425413004746531e+01,-7.060426111762505741e+01
2.125050448063297431e-02,-9.460697302122760277e+01,-9.460701141313688822e+01
2.126709347710497439e-02,-8.209534274709139368e+01,-8.209531440710736661e+01
2.128368247357697446e-02,-7.540835876278902106e+01,-7.540839003953755082e+01
2.130027147004897453e-02,-7.101128737339865893e+01,-7.101126745652452144e+01
2.131686046652097807e-02,-7.347364641712587741e+01,-7.347367310791841533e+01
2.133344946299297815e-02,-6.979284711262957330e+01,-6.979283693983816761e+01
2.135003845946497822e-02,-6.658556640020310624e+01,-6.658557529364934169e+01
2.136662745593697829e-02,-6.783245856185007483e+01,-6.783244669866809318e+01
2.138321645240897836e-02,-8.280822232028981489e+01,-8.280825653834938294e+01
2.139980544888098191e-02,-7.362977866365551449e+01,-7.362980512228818952e+01
2.141639444535298198e-02,-7.003410543360220686e+01,-7.003409710556351797e+01
2.143298344182498205e-02,-6.759482633647672856e+01,-6.759482727886528153e+01
2.144957243829698212e-02,-6.681896052070554504e+01,-6.681896209197267922e+01
2.146616143476898220e-02,-6.684860702340048988e+01,-6.684860409686160665e+01
2.148275043124098574e-02,-7.204675674037167710e+01,-7.204676055311280436e+01
2.149933942771298581e-02,-8.873966298192600277e+01,-8.873979672865490897e+01
2.151592842418498588e-02,-7.701491401780796764e+01,-7.701491636570435162e+01
2.153251742065698596e-02,-7.151049176236475091e+01,-7.151047848177634592e+01
2.154910641712898603e-02,-6.659253862598406215e+01,-6.659254971054950545e+01
2.156569541360098957e-02,-6.556010046175504158e+01,-6.556008933830287333e+01
2.158228441007298964e-02,-6.903502035627175815e+01,-6.903503352329718723e+01
2.159887340654498972e-02,-6.865554069387650316e+01,-6.865554285141392654e+01
2.161546240301698979e-02,-6.824488422663863219e+01,-6.824487855222373867e+01
2.163205139948898986e-02,-7.206993612959138318e+01,-7.206994014186911102e+01
2.164864039596099340e-02,-7.714043173176581547e+01,-7.714045494990313045e+01
2.166522939243299348e-02,-8.688144917577920978e+01,-8.688135342171256070e+01
2.168181838890499355e-02,-7.808094803070760292e+01,-7.808090156004404037e+01
2.169840738537699362e-02,-7.537904198624460150e+01,-7.537907459635843566e+01
2.171499638184899370e-02,-7.123802984852657971e+01,-7.123802346952673759e+01
2.173158537832099724e-02,-6.957717265954394747e+01,-6.957717600920919665e+01
2.174817437479299731e-02,-7.022139677573606775e+01,-7.022139046673068208e+01
2.176476337126499738e-02,-6.881912753745947953e+01,-6.881913229997843473e+01
2.178135236773699746e-02,-6.799577874194488913e+01,-6.799577375069708296e+01
2.179794136420899753e-02,-6.901326812351543083e+01,-6.901327787228149191e+01
2.181453036068100107e-02,-7.096046161981708167e+01,-7.096044843764997267e+01
2.183111935715300114e-02,-7.105212522374566220e+01,-7.105212384043097984e+01
2.184770835362500122e-02,-6.771542613470697347e+01,-6.771543225408161959e+01
2.186429735009700129e-02,-6.950684843573884564e+01,-6.950684537940065866e+01
2.188088634656900136e-02,-7.354735893937461810e+01,-7.354733861281229679e+01
2.189747534304100490e-02,-7.535391463243189492e+01,-7.535394894177147762e+01
2.191406433951300498e-02,-8.121697169130302996e+01,-8.121690455378056583e+01
2.193065333598500505e-02,-7.731187743583440408e+01,-7.731190375767178580e+01
2.194724233245700512e-02,-6.842374751491594509e+01,-6.842374182990205611e+01
2.196383132892900519e-02,-6.462808982652687462e+01,-6.462809152948952374e+01
2.198042032540100874e-02,-6.607492642498297641e+01,-6.607492682662130790e+01
2.199700932187300881e-02,-7.335373368918422443e+01,-7.335373723982192473e+01
2.201359831834500888e-02,-7.381192745100166519e+01,-7.381190363477914218e+01
2.203018731481700895e-02,-7.177660676931610340e+01,-7.177662043610114040e+01
2.204677631128900903e-02,-7.235633285008397309e+01,-7.235632205841491782e+01
2.206336530776101257e-02,-7.451963195863231704e+01,-7.451966305803563273e+01
2.207995430423301264e-02,-6.967491500458999099e+01,-6.967489962296730255e+01
2.209654330070501271e-02,-6.904277034607905250e+01,-6.904278514952122237e+01
2.211313229717701279e-02,-7.013432797069793878e+01,-7.013431052305200808e+01
2.212972129364901286e-02,-7.105002988266407726e+01,-7.105004444324956125e+01
2.214631029012101640e-02,-6.886734837188323866e+01,-6.886734706787709115e+01
2.216289928659301647e-02,-6.621692627758375238e+01,-6.621692025465890197e+01
2.217948828306501655e-02,-6.471932063430789128e+01,-6.471932915171500156e+01
2.219607727953701662e-02,-6.634955790891251581e+01,-6.634954583708992004e+01
2.221266627600901669e-02,-7.091296403566167328e+01,-7.091298177828976179e+01
2.222925527248102023e-02,-7.321434431707749013e+01,-7.321436594449592405e+01
2.224584426895302031e-02,-6.359497649826386834e+01,-6.359496761389750219e+01
2.226243326542502038e-02,-6.298052287483908884e+01,-6.298053102684794169e+01
2.227902226189702045e-02,-7.157651056201518713e+01,-7.157649785343900817e+01
2.229561125836902052e-02,-6.565736606795599073e+01,-6.565735659691574710e+01
2.231220025484102407e-02,-6.310326440222268474e+01,-6.310327245252370432e+01
2.232878925131302414e-02,-6.326393941222431749e+01,-6.326393087332583320e+01
2.234537824778502421e-02,-6.408686026392578583e+01,-6.408686962566258671e+01
